Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_1180,target_business_002,157,115,25,0.36624554599897313,0.10242073247828057,20.486914996126536,0.12073427617093978,26.38427655040823,0.10668921594699499,22.07638933021877,50,0.04716044291853905,True
traffic_source_campaign_name_1181,target_business_002,51,47,9,0.39325941326332736,0.2034255494497406,32.03929562222627,0.09966497996440961,15.319392806675399,0.15642331105734147,25.785337537950475,50,0.14755047857761383,True
traffic_source_campaign_name_1183,target_business_002,201,153,31,0.23485955780564324,0.20079961011263822,67.59834683628026,0.22814645593073113,84.8317017070961,0.2058110527456991,67.7358447203796,50,0.032744668424129486,True
traffic_source_campaign_name_1184,target_business_002,59,41,10,0.4432085491808979,0.03756013656504413,6.964458194599034,0.22836262577735075,37.575084485373964,0.22836262577735075,37.575084485373964,50,0.14797095954418182,True
traffic_source_campaign_name_1187,target_business_002,254,201,39,0.15916955544744152,0.08051593459266052,131.6816295775331,0.05455504456116895,83.71572175824996,0.05078522166450774,81.76967872125181,50,0.015111157670617104,True
traffic_source_campaign_name_1188,target_business_002,122,197,19,0.1661102752444264,0.08734906585209952,32.01419108065284,0.08248486076061551,32.80567251333755,0.08497706660518453,34.9021213464206,50,0.008454346098005772,True
traffic_source_campaign_name_119,target_business_002,56,42,9,0.14503644466184765,0.4917541245911039,97.57399087774952,0.9130689477510288,91.30689477510288,0.9130689477510288,91.30689477510288,50,0.07658449560403824,True
traffic_source_campaign_name_1199,target_business_002,146,142,23,0.09482747784598593,0.13954359848859654,139.48024417730687,0.1359271234282782,95.77283294266792,0.12484263651458931,84.30733569870806,50,0.019354738295078278,True
traffic_source_campaign_name_1200,target_business_002,117,120,19,0.09622462119719265,0.13476723438772972,77.14542030285173,0.12969103788952419,57.36862139298569,0.1124394233408216,43.57209406779342,50,0.027952369302511215,True
traffic_source_campaign_name_1201,target_business_002,121,124,19,0.23594841431064908,0.22437804928200553,159.41422967359807,0.14292374343605507,85.35345007866579,0.1297317062754819,77.32309633458111,50,0.025151634588837624,True
traffic_source_campaign_name_1207,target_business_002,63,66,10,0.3203335935426177,0.07011045289391878,24.22539046921921,0.15214658595951835,34.96035042522275,0.15214658595951835,34.96035042522275,50,0.045454226434230804,True
traffic_source_campaign_name_1208,target_business_002,44,42,8,0.28018199048587583,0.2835822983720932,162.36519088646958,,,,,50,0.08533168584108353,True
traffic_source_campaign_name_1209,target_business_002,116,145,18,0.26688953715231045,0.14613536844684996,59.87245414709877,0.17772458547080114,79.57938371771237,0.1613188432981796,74.36130382804023,50,0.049968596547842026,True
traffic_source_campaign_name_1212,target_business_002,132,146,21,0.2875303492885374,0.1847220835731753,53.58127144014787,0.20462878408723412,57.88665430885918,0.17529835377374386,50.8394240299217,50,0.018023645505309105,True
traffic_source_campaign_name_1214,target_business_002,44,68,8,0.3941418767259599,0.11022275377133572,20.83447289711647,,,,,50,0.062252748757600784,True
traffic_source_campaign_name_1236,target_business_002,95,147,15,0.4866333065325914,0.19206572964886248,27.369226456633598,0.15763490414312914,22.205868396847826,0.14897714649712368,20.190180067873897,50,0.03003193624317646,True
traffic_source_campaign_name_124,target_business_002,55,41,9,0.24552880855174053,0.326760888138752,95.98862160692073,0.1500966672599885,29.03928273862963,0.1715460841430324,36.71892536586191,50,0.06522665917873383,True
traffic_source_campaign_name_1245,target_business_002,106,125,17,0.5498873014870092,0.09555521064234189,15.541593841268325,0.08761289513472124,14.908252041694253,0.12810005115426243,22.76866924676999,50,0.030600687488913536,True
traffic_source_campaign_name_1246,target_business_002,486,379,74,0.25972083683516,0.1412316440525383,76.29572584126993,0.14395318839644775,67.93690211637016,0.1292839713903667,62.68381588782742,50,0.03589208796620369,True
traffic_source_campaign_name_1251,target_business_002,68,47,11,0.4512423440840636,0.2608311081739801,37.484094643148026,0.33432626337282656,60.43505625287128,0.33432626337282656,60.43505625287128,50,0.21870318055152893,True
traffic_source_campaign_name_1252,target_business_002,81,62,13,0.39136349693784045,0.29433400220629413,53.95795609890666,0.330713649411066,44.928317608308106,0.30091161041274866,37.29213315257615,50,0.10019578039646149,True
traffic_source_campaign_name_1253,target_business_002,44,33,8,0.3044836315283885,0.3887044210407181,273.6920481736203,,,,,50,0.22285348176956177,True
traffic_source_campaign_name_1254,target_business_002,173,138,27,0.2235961076068176,0.1596746032720588,110.52490979514174,0.15133382143763138,66.9687249624561,0.13332108623510286,56.34877834929915,50,0.03787313774228096,True
traffic_source_campaign_name_1256,target_business_002,554,398,84,0.08923872851930903,0.029441380052537425,68.30716535140611,0.018842290646661628,31.183742421846013,0.020111236788387995,37.75875652253653,50,0.005534283351153135,True
traffic_source_campaign_name_1257,target_business_002,551,394,84,0.21142030070599233,0.08768348504318921,53.54519101747262,0.0849273343558434,52.54776728843351,0.08234920713598766,48.162458742297545,50,0.011332063935697079,True
traffic_source_campaign_name_1258,target_business_002,97,67,16,0.3754474597708982,0.13270479664711493,52.35388306629014,0.12236592115644243,46.45239030071378,0.11034834128383181,43.21423982339435,50,0.054472897201776505,True
traffic_source_campaign_name_1262,target_business_002,225,322,35,0.23185817167691955,0.17419080249735194,56.21463273872514,0.1341911035561247,48.01312343421789,0.12494340359285021,41.65654409904605,50,0.01995694451034069,True
